date,close,high,low,open,volume,adjClose,adjHigh,adjLow,adjOpen,adjVolume,divCash,splitFactor,symbol
2017-07-05T00:00:00.000Z,144.09,144.79,142.7237,143.69,20758795,33.7602895625,33.924299575,33.4401654482,33.6665695554,83035180,0.0,1.0,AAPL
2017-07-06T00:00:00.000Z,142.73,143.5,142.41,143.02,23374374,33.4416415383,33.622052552,33.3666655327,33.5095885435,93497496,0.0,1.0,AAPL
2017-07-07T00:00:00.000Z,144.18,144.75,142.9,142.9,18505351,33.7813765641,33.9149275743,33.4814725414,33.4814725414,74021404,0.0,1.0,AAPL
2017-07-10T00:00:00.000Z,145.06,145.95,143.37,144.11,21030466,33.9875605798,34.1960875956,33.5915935497,33.7649755629,84121864,0.0,1.0,AAPL
2017-07-11T00:00:00.000Z,145.53,145.85,144.38,144.73,18311156,34.0976815881,34.1726575938,33.8282365677,33.9102415739,73244624,0.0,1.0,AAPL
2017-07-12T00:00:00.000Z,145.74,146.18,144.82,145.87,23617964,34.1468845919,34.2499765997,33.9313285755,34.1773435942,94471856,0.0,1.0,AAPL
2017-07-13T00:00:00.000Z,147.77,148.49,145.44,145.5,24922788,34.622513628,34.7912096408,34.0765945865,34.0906525876,99691152,0.0,1.0,AAPL
2017-07-14T00:00:00.000Z,149.04,149.33,147.33,147.97,19961788,34.9200746506,34.9880216557,34.5194216202,34.6693736315,79847152,0.0,1.0,AAPL
2017-07-17T00:00:00.000Z,149.56,150.9,148.57,148.82,23243713,35.0419106598,35.3558726836,34.8099536422,34.8685286467,92974852,0.0,1.0,AAPL
2017-07-18T00:00:00.000Z,150.08,150.13,148.67,149.2,17713795,35.1637466691,35.1754616699,34.833383644,34.9575626534,70855180,0.0,1.0,AAPL
2017-07-19T00:00:00.000Z,151.02,151.42,149.95,150.48,20615419,35.3839886858,35.4777086929,35.1332876667,35.2574666762,82461676,0.0,1.0,AAPL
2017-07-20T00:00:00.000Z,150.34,151.74,150.19,151.5,17053326,35.2246646737,35.5526846986,35.189519671,35.4964526943,68213304,0.0,1.0,AAPL
2017-07-21T00:00:00.000Z,150.27,150.44,148.88,149.99,24671002,35.2082636724,35.2480946755,34.8825866477,35.1426596675,98684008,0.0,1.0,AAPL
2017-07-24T00:00:00.000Z,152.09,152.44,149.9,150.58,21122730,35.6346897048,35.716694711,35.1215726659,35.280896678,84490920,0.0,1.0,AAPL
2017-07-25T00:00:00.000Z,152.74,153.84,151.8,151.8,18612649,35.7869847164,36.0447147359,35.5667426996,35.5667426996,74450596,0.0,1.0,AAPL
2017-07-26T00:00:00.000Z,153.46,153.93,153.06,153.35,15172136,35.9556807292,36.0658017375,35.8619607221,35.9299077272,60688544,0.0,1.0,AAPL
2017-07-27T00:00:00.000Z,150.56,153.99,147.3,153.75,32175875,35.2762106776,36.0798597386,34.5123926196,36.0236277343,128703500,0.0,1.0,AAPL
2017-07-28T00:00:00.000Z,149.5,150.23,149.19,149.89,16832947,35.0278526587,35.1988916717,34.9552196532,35.1192296657,67331788,0.0,1.0,AAPL
2017-07-31T00:00:00.000Z,148.73,150.33,148.13,149.9,19422655,34.8474416451,35.2223216735,34.7068616344,35.1215726659,77690620,0.0,1.0,AAPL
2017-08-01T00:00:00.000Z,150.05,150.22,148.41,149.1,24725526,35.1567176685,35.1965486715,34.7724656394,34.9341326516,98902104,0.0,1.0,AAPL
2017-08-02T00:00:00.000Z,157.14,159.75,156.16,159.28,69222793,36.8179047946,37.429427841,36.5882907772,37.3193068327,276891172,0.0,1.0,AAPL
2017-08-03T00:00:00.000Z,155.57,157.21,155.02,157.05,26000738,36.4500537667,36.8343057959,36.3211887569,36.796817793,104002952,0.0,1.0,AAPL
2017-08-04T00:00:00.000Z,156.39,157.4,155.69,156.07,20349532,36.6421797813,36.8788227992,36.4781697688,36.5672037756,81398128,0.0,1.0,AAPL
2017-08-07T00:00:00.000Z,158.81,158.92,156.6701,157.06,21870321,37.2091858243,37.2349588263,36.7078072163,36.7991607932,87481284,0.0,1.0,AAPL
2017-08-08T00:00:00.000Z,160.08,161.83,158.27,158.6,35775675,37.5067468469,37.916771878,37.0826638147,37.1599828206,143102700,0.0,1.0,AAPL
2017-08-09T00:00:00.000Z,161.059998,161.27,159.11,159.26,25640394,37.7363603957,37.7855638681,37.2794758297,37.3146208323,102561576,0.0,1.0,AAPL
2017-08-10T00:00:00.000Z,155.32,160.0,154.63,159.9,39081017,36.5390877735,37.6400595142,36.3767650168,37.616534477,156324068,0.63,1.0,AAPL
2017-08-11T00:00:00.000Z,157.48,158.5728,156.07,156.6,25943187,37.0472285769,37.3043101834,36.7155255524,36.8402082496,103772748,0.0,1.0,AAPL
2017-08-14T00:00:00.000Z,159.85,160.21,158.75,159.32,21754810,37.6047719585,37.6894620924,37.3459965493,37.4800892613,87019240,0.0,1.0,AAPL
2017-08-15T00:00:00.000Z,161.6,162.195,160.14,160.66,27936774,38.0164601094,38.1564340807,37.6729945663,37.7953247597,111747096,0.0,1.0,AAPL
2017-08-16T00:00:00.000Z,160.95,162.51,160.15,161.94,27321761,37.8635473676,38.2305379479,37.67534707,38.0964452359,109287044,0.0,1.0,AAPL
2017-08-17T00:00:00.000Z,157.86,160.71,157.84,160.52,26925694,37.1366237182,37.8070872783,37.1319187108,37.7623897077,107702776,0.0,1.0,AAPL
2017-08-18T00:00:00.000Z,157.5,159.5,156.72,157.86,27012525,37.0519335843,37.5224343283,36.8684382942,37.1366237182,108050100,0.0,1.0,AAPL
2017-08-21T00:00:00.000Z,157.21,157.89,155.1101,157.5,26145653,36.9837109765,37.1436812294,36.4897087204,37.0519335843,104582612,0.0,1.0,AAPL
2017-08-22T00:00:00.000Z,159.78,160.0,158.02,158.23,21297812,37.5883044324,37.6400595142,37.1742637778,37.2236663559,85191248,0.0,1.0,AAPL
2017-08-23T00:00:00.000Z,159.98,160.47,158.88,159.07,19198189,37.6353545068,37.7506271891,37.3765790976,37.4212766683,76792756,0.0,1.0,AAPL
2017-08-24T00:00:00.000Z,159.27,160.74,158.55,160.43,19029621,37.4683267427,37.8141447895,37.2989464749,37.7412171742,76118484,0.0,1.0,AAPL
2017-08-25T00:00:00.000Z,159.86,160.56,159.27,159.65,25015218,37.6071244622,37.7717997225,37.4683267427,37.5577218841,100060872,0.0,1.0,AAPL
2017-08-28T00:00:00.000Z,161.47,162.0,159.93,160.14,25279674,37.985877561,38.1105602582,37.6235919882,37.6729945663,101118696,0.0,1.0,AAPL
2017-08-29T00:00:00.000Z,162.91,163.12,160.0,160.1,29307862,38.3246380967,38.3740406748,37.6400595142,37.6635845514,117231448,0.0,1.0,AAPL
2017-08-30T00:00:00.000Z,163.35,163.89,162.61,163.8,26973946,38.4281482603,38.5551834612,38.2540629851,38.5340109277,107895784,0.0,1.0,AAPL
2017-08-31T00:00:00.000Z,164.0,164.52,163.48,163.64,26412439,38.5810610021,38.7033911955,38.4587308087,38.4963708682,105649756,0.0,1.0,AAPL
2017-09-01T00:00:00.000Z,164.05,164.94,163.63,164.8,16508568,38.5928235207,38.8021963517,38.4940183645,38.7692612997,66034272,0.0,1.0,AAPL
2017-09-05T00:00:00.000Z,162.08,164.25,160.56,163.75,29317054,38.1293802879,38.6398735951,37.7717997225,38.5222484091,117268216,0.0,1.0,AAPL
2017-09-06T00:00:00.000Z,161.91,162.99,160.52,162.71,21179047,38.0893877247,38.3434581264,37.7623897077,38.2775880223,84716188,0.0,1.0,AAPL
2017-09-07T00:00:00.000Z,161.26,162.24,160.36,162.09,21722995,37.9364749829,38.1670203474,37.7247496482,38.1317327916,86891980,0.0,1.0,AAPL
2017-09-08T00:00:00.000Z,158.63,161.15,158.53,160.86,28183159,37.3177665047,37.910597442,37.2942414675,37.8423748341,112732636,0.0,1.0,AAPL
2017-09-11T00:00:00.000Z,161.5,162.05,159.89,160.5,31028926,37.9929350722,38.1223227768,37.6141819733,37.7576847002,124115704,0.0,1.0,AAPL
2017-09-12T00:00:00.000Z,160.86,163.96,158.77,162.61,71139119,37.8423748341,38.5716509872,37.3507015567,38.2540629851,284556476,0.0,1.0,AAPL
2017-09-13T00:00:00.000Z,159.65,159.96,157.91,159.87,44393752,37.5577218841,37.6306494994,37.1483862368,37.6094769659,177575008,0.0,1.0,AAPL
2017-09-14T00:00:00.000Z,158.28,159.4,158.09,158.99,23073646,37.2354288745,37.4989092911,37.1907313038,37.4024566386,92294584,0.0,1.0,AAPL
2017-09-15T00:00:00.000Z,159.88,160.97,158.0,158.47,48203642,37.6118294696,37.868252375,37.1695587703,37.2801264451,192814568,0.0,1.0,AAPL
2017-09-18T00:00:00.000Z,158.67,160.5,157.995,160.11,27939718,37.3271765195,37.7576847002,37.1683825185,37.6659370552,111758872,0.0,1.0,AAPL
2017-09-19T00:00:00.000Z,158.73,159.77,158.44,159.51,20347352,37.3412915419,37.5859519287,37.273068934,37.524786832,81389408,0.0,1.0,AAPL
2017-09-20T00:00:00.000Z,156.07,158.26,153.83,157.9,51693239,36.7155255524,37.230723867,36.1885647192,37.1460337331,206772956,0.0,1.0,AAPL
2017-09-21T00:00:00.000Z,153.39,155.8,152.75,155.8,36643382,36.0850545556,36.652007952,35.9344943175,36.652007952,146573528,0.0,1.0,AAPL
2017-09-22T00:00:00.000Z,151.89,152.27,150.56,152.02,46114424,35.7321789976,35.821574139,35.4192960029,35.762761546,184457696,0.0,1.0,AAPL
2017-09-25T00:00:00.000Z,150.55,151.83,149.16,149.99,43922334,35.4169434992,35.7180639753,35.0899454822,35.2852032909,175689336,0.0,1.0,AAPL
2017-09-26T00:00:00.000Z,153.14,153.92,151.69,151.78,35470985,36.0262419626,36.2097372527,35.6851289232,35.7063014567,141883940,0.0,1.0,AAPL
2017-09-27T00:00:00.000Z,154.23,154.7189,153.54,153.8,24959552,36.282664868,36.3976787749,36.1203421114,36.1815072081,99838208,0.0,1.0,AAPL
2017-09-28T00:00:00.000Z,153.28,154.28,152.7,153.89,21896592,36.0591770146,36.2944273866,35.9227317989,36.2026797415,87586368,0.0,1.0,AAPL
2017-09-29T00:00:00.000Z,154.12,154.13,152.0,153.21,25856530,36.2567873271,36.2591398308,35.7580565385,36.0427094886,103426120,0.0,1.0,AAPL
2017-10-02T00:00:00.000Z,153.81,154.45,152.72,154.26,18524860,36.1838597118,36.3344199498,35.9274368063,36.2897223792,74099440,0.0,1.0,AAPL
2017-10-03T00:00:00.000Z,154.48,155.09,153.91,154.01,16146388,36.341477461,36.4849801879,36.207384749,36.2309097862,64585552,0.0,1.0,AAPL
2017-10-04T00:00:00.000Z,153.48,153.86,152.46,153.63,19844177,36.106227089,36.1956222304,35.8662717096,36.1415146448,79376708,0.0,1.0,AAPL
2017-10-05T00:00:00.000Z,155.39,155.44,154.05,154.18,21032800,36.5555552995,36.5673178181,36.2403198011,36.2709023494,84131200,0.0,1.0,AAPL
2017-10-06T00:00:00.000Z,155.3,155.49,154.56,154.97,16423749,36.534382766,36.5790803367,36.3602974908,36.4567501433,65694996,0.0,1.0,AAPL
2017-10-09T00:00:00.000Z,155.84,156.73,155.485,155.81,16200129,36.6614179669,36.8707907979,36.5779040848,36.6543604557,64800516,0.0,1.0,AAPL
2017-10-10T00:00:00.000Z,155.9,158.0,155.1,156.055,15456331,36.6755329892,37.1695587703,36.4873326916,36.7119967968,61825324,0.0,1.0,AAPL
2017-10-11T00:00:00.000Z,156.55,156.98,155.75,155.97,16607693,36.828445731,36.9296033909,36.6402454334,36.6920005152,66430772,0.0,1.0,AAPL
2017-10-12T00:00:00.000Z,156.0,157.37,155.7299,156.35,16045720,36.6990580264,37.021351036,36.6355169009,36.7813956566,64182880,0.0,1.0,AAPL
2017-10-13T00:00:00.000Z,156.99,157.28,156.41,156.73,16287608,36.9319558946,37.0001785025,36.7955106789,36.8707907979,65150432,0.0,1.0,AAPL
2017-10-16T00:00:00.000Z,159.88,160.0,157.65,157.9,23894630,37.6118294696,37.6400595142,37.0872211401,37.1460337331,95578520,0.0,1.0,AAPL
2017-10-17T00:00:00.000Z,160.47,160.87,159.23,159.78,18816438,37.7506271891,37.8447273379,37.4589167278,37.5883044324,75265752,0.0,1.0,AAPL
2017-10-18T00:00:00.000Z,159.76,160.71,159.6,160.42,16158659,37.583599425,37.8070872783,37.5459593655,37.7388646705,64634636,0.0,1.0,AAPL
2017-10-19T00:00:00.000Z,155.98,157.08,155.02,156.75,42111326,36.6943530189,36.9531284281,36.4685126619,36.8754958054,168445304,0.0,1.0,AAPL
2017-10-20T00:00:00.000Z,156.25,157.75,155.96,156.61,23612246,36.7578706194,37.1107461773,36.6896480115,36.8425607533,94448984,0.0,1.0,AAPL
2017-10-23T00:00:00.000Z,156.17,157.69,155.5,156.89,21654461,36.7390505896,37.096631155,36.5814328404,36.9084308574,86617844,0.0,1.0,AAPL
2017-10-24T00:00:00.000Z,157.1,157.42,156.2,156.29,17137731,36.9578334355,37.0331135546,36.7461081008,36.7672806343,68550924,0.0,1.0,AAPL
2017-10-25T00:00:00.000Z,156.41,157.55,155.27,156.91,20126554,36.7955106789,37.0636961029,36.5273252549,36.9131358649,80506216,0.0,1.0,AAPL
2017-10-26T00:00:00.000Z,157.41,157.8295,156.78,157.23,16751691,37.0307610509,37.1294485819,36.8825533165,36.9884159839,67006764,0.0,1.0,AAPL
2017-10-27T00:00:00.000Z,163.05,163.6,158.7,159.29,43904150,38.3575731487,38.4869608533,37.3342340307,37.4730317502,175616600,0.0,1.0,AAPL
2017-10-30T00:00:00.000Z,166.72,168.07,163.72,163.89,43923292,39.2209420138,39.538530016,38.515190898,38.5551834612,175693168,0.0,1.0,AAPL
2017-10-31T00:00:00.000Z,169.04,169.6499,166.94,167.9,35474672,39.7667228768,39.9102020787,39.2726970957,39.4985374528,141898688,0.0,1.0,AAPL
2017-11-01T00:00:00.000Z,166.89,169.94,165.61,169.87,33100847,39.2609345771,39.9784482116,38.959814101,39.9619806855,132403388,0.0,1.0,AAPL
2017-11-02T00:00:00.000Z,168.11,168.5,165.28,167.64,32710040,39.5479400309,39.6396876759,38.8821814782,39.437372356,130840160,0.0,1.0,AAPL
2017-11-03T00:00:00.000Z,172.5,174.26,171.12,174.0,58683826,40.5806891638,40.9947298185,40.2560436505,40.9335647217,234735304,0.0,1.0,AAPL
2017-11-06T00:00:00.000Z,174.25,174.99,171.72,172.365,34242566,40.9923773147,41.16646259,40.3971938737,40.5489303636,136970264,0.0,1.0,AAPL
2017-11-07T00:00:00.000Z,174.81,175.25,173.6,173.91,23910914,41.124117523,41.2276276867,40.839464573,40.9123921883,95643656,0.0,1.0,AAPL
2017-11-08T00:00:00.000Z,176.24,176.24,174.33,174.66,23907639,41.4605255549,41.4605255549,41.0111973445,41.0888299672,95630556,0.0,1.0,AAPL
2017-11-09T00:00:00.000Z,175.88,176.095,173.14,175.11,28636531,41.375835421,41.426414251,40.7312494019,41.1946926346,114546124,0.0,1.0,AAPL
2017-11-10T00:00:00.000Z,174.67,175.38,174.27,175.11,25061183,41.2393902053,41.4070204054,41.144950656,41.3432737096,100244732,0.63,1.0,AAPL
2017-11-13T00:00:00.000Z,173.97,174.5,173.4,173.5,16828025,41.074120994,41.1992533968,40.9395446362,40.9631545235,67312100,0.0,1.0,AAPL
2017-11-14T00:00:00.000Z,171.34,173.48,171.18,173.04,23588451,40.4531809571,40.958432546,40.4154051374,40.8545490418,94353804,0.0,1.0,AAPL
2017-11-15T00:00:00.000Z,169.08,170.3197,168.38,169.97,28702351,39.9195975034,40.2122892766,39.754328292,40.1297255006,114809404,0.0,1.0,AAPL
2017-11-16T00:00:00.000Z,171.1,171.87,170.3,171.18,23497326,40.3965172275,40.57831336,40.2076381288,40.4154051374,93989304,0.0,1.0,AAPL
2017-11-17T00:00:00.000Z,170.15,171.39,169.64,171.04,21665811,40.1722232978,40.4649859008,40.0518128724,40.3823512951,86663244,0.0,1.0,AAPL
2017-11-20T00:00:00.000Z,169.98,170.56,169.56,170.29,15974387,40.1320864894,40.2690238359,40.0329249626,40.2052771401,63897548,0.0,1.0,AAPL
2017-11-21T00:00:00.000Z,173.14,173.7,170.78,170.78,24875471,40.8781589291,41.0103742982,40.320965588,40.320965588,99501884,0.0,1.0,AAPL
2017-11-22T00:00:00.000Z,174.96,175.0,173.05,173.36,24997274,41.3078588786,41.3173028335,40.8569100305,40.9301006812,99989096,0.0,1.0,AAPL
2017-11-24T00:00:00.000Z,174.97,175.5,174.6459,175.1,14026519,41.3102198673,41.4353522702,41.2337002224,41.3409127208,56106076,0.0,1.0,AAPL
2017-11-27T00:00:00.000Z,174.09,175.08,173.34,175.05,20536313,41.1024528588,41.3361907434,40.9253787038,41.3291077772,82145252,0.0,1.0,AAPL
2017-11-28T00:00:00.000Z,173.07,174.87,171.86,174.3,25468442,40.861632008,41.28660998,40.5759523712,41.1520336222,101873768,0.0,1.0,AAPL
2017-11-29T00:00:00.000Z,169.48,172.92,167.16,172.63,40788324,40.0140370527,40.826217177,39.4662876666,40.7577485037,163153296,0.0,1.0,AAPL
2017-11-30T00:00:00.000Z,171.85,172.14,168.44,170.43,40172368,40.5735913825,40.6420600558,39.7684942244,40.2383309824,160689472,0.0,1.0,AAPL
2017-12-01T00:00:00.000Z,171.05,171.67,168.5,169.95,39590080,40.3847122838,40.5310935853,39.7826601568,40.1250035232,158360320,0.0,1.0,AAPL
2017-12-04T00:00:00.000Z,169.8,172.62,169.63,172.48,32115052,40.0895886922,40.755387515,40.0494518837,40.7223336727,128460208,0.0,1.0,AAPL
2017-12-05T00:00:00.000Z,169.64,171.52,168.4,169.06,27008428,40.0518128724,40.4956787543,39.7590502695,39.9148755259,108033712,0.0,1.0,AAPL
2017-12-06T00:00:00.000Z,169.01,170.2047,166.46,167.5,28224357,39.9030705822,40.1851379062,39.3010184552,39.5465612835,112897428,0.0,1.0,AAPL
2017-12-07T00:00:00.000Z,169.32,170.44,168.91,169.03,24469613,39.976261233,40.2406919711,39.8794606949,39.9077925597,97878452,0.0,1.0,AAPL
2017-12-08T00:00:00.000Z,169.37,171.0,168.82,170.49,23096872,39.9880661766,40.3729073402,39.8582117963,40.2524969148,92387488,0.0,1.0,AAPL
2017-12-11T00:00:00.000Z,172.67,172.89,168.79,169.2,33092051,40.7671924586,40.8191342108,39.8511288301,39.9479293682,132368204,0.0,1.0,AAPL
2017-12-12T00:00:00.000Z,171.7,172.39,171.461,172.15,18945457,40.5381765515,40.7010847741,40.4817489208,40.6444210445,75781828,0.0,1.0,AAPL
2017-12-13T00:00:00.000Z,172.27,173.54,172.0,172.5,23142242,40.6727529093,40.9725984784,40.6090062135,40.7270556502,92568968,0.0,1.0,AAPL
2017-12-14T00:00:00.000Z,172.22,173.13,171.65,172.4,20219307,40.6609479656,40.8757979404,40.5263716078,40.7034457628,80877228,0.0,1.0,AAPL
2017-12-15T00:00:00.000Z,173.97,174.17,172.46,173.63,37054632,41.074120994,41.1213407686,40.7176116952,40.993847377,148218528,0.0,1.0,AAPL
2017-12-18T00:00:00.000Z,176.42,177.2,174.86,174.88,28831533,41.6525632336,41.8367203548,41.2842489912,41.2889709687,115326132,0.0,1.0,AAPL
2017-12-19T00:00:00.000Z,174.54,175.39,174.09,175.03,27078872,41.2086973518,41.4093813941,41.1024528588,41.3243857997,108315488,0.0,1.0,AAPL
2017-12-20T00:00:00.000Z,174.35,175.42,173.25,174.87,23000392,41.1638385658,41.4164643603,40.9041298052,41.28660998,92001568,0.0,1.0,AAPL
2017-12-21T00:00:00.000Z,175.01,176.02,174.1,174.17,20356826,41.3196638222,41.5581236843,41.1048138475,41.1213407686,81427304,0.0,1.0,AAPL
2017-12-22T00:00:00.000Z,175.01,175.42,174.5,174.68,16052615,41.3196638222,41.4164643603,41.1992533968,41.241751194,64210460,0.0,1.0,AAPL
2017-12-26T00:00:00.000Z,170.57,171.47,169.68,170.8,32968167,40.2713848246,40.4838738106,40.0612568274,40.3256875655,131872668,0.0,1.0,AAPL
2017-12-27T00:00:00.000Z,170.6,170.78,169.71,170.1,21672062,40.2784677908,40.320965588,40.0683397936,40.1604183542,86688248,0.0,1.0,AAPL
2017-12-28T00:00:00.000Z,171.08,171.85,170.48,171.0,15997739,40.39179525,40.5735913825,40.250135926,40.3729073402,63990956,0.0,1.0,AAPL
2017-12-29T00:00:00.000Z,169.23,170.59,169.22,170.52,25643711,39.9550123344,40.2761068021,39.9526513456,40.259579881,102574844,0.0,1.0,AAPL
2018-01-02T00:00:00.000Z,172.26,172.3,169.26,170.16,25048048,40.6703919206,40.6798358755,39.9620953006,40.1745842866,100192192,0.0,1.0,AAPL
2018-01-03T00:00:00.000Z,172.23,174.55,171.96,172.53,28819653,40.6633089544,41.2110583405,40.5995622586,40.7341386164,115278612,0.0,1.0,AAPL
2018-01-04T00:00:00.000Z,173.03,173.47,172.08,172.54,22211345,40.852188053,40.9560715573,40.6278941234,40.7364996051,88845380,0.0,1.0,AAPL
2018-01-05T00:00:00.000Z,175.0,175.37,173.05,173.44,23016177,41.3173028335,41.4046594166,40.8569100305,40.9489885911,92064708,0.0,1.0,AAPL
2018-01-08T00:00:00.000Z,174.35,175.61,173.93,174.35,20134092,41.1638385658,41.4613231462,41.064677039,41.1638385658,80536368,0.0,1.0,AAPL
2018-01-09T00:00:00.000Z,174.33,175.06,173.41,174.55,21262614,41.1591165884,41.3314687659,40.9419056249,41.2110583405,85050456,0.0,1.0,AAPL
2018-01-10T00:00:00.000Z,174.29,174.3,173.0,173.16,23589129,41.1496726334,41.1520336222,40.8451050868,40.8828809066,94356516,0.0,1.0,AAPL
2018-01-11T00:00:00.000Z,175.28,175.49,174.49,174.59,17523256,41.383410518,41.4329912814,41.1968924081,41.2205022954,70093024,0.0,1.0,AAPL
2018-01-12T00:00:00.000Z,177.09,177.36,175.65,176.18,25039531,41.8107494788,41.8744961746,41.4707671012,41.595899504,100158124,0.0,1.0,AAPL
2018-01-16T00:00:00.000Z,176.19,179.39,176.14,177.9,29159005,41.5982604928,42.3537768874,41.5864555491,42.0019895662,116636020,0.0,1.0,AAPL
2018-01-17T00:00:00.000Z,179.1,179.25,175.07,176.15,32752734,42.2853082142,42.3207230452,41.3338297546,41.5888165378,131010936,0.0,1.0,AAPL
2018-01-18T00:00:00.000Z,179.26,180.1,178.25,179.37,30234512,42.3230840339,42.5214070875,42.0846241718,42.34905491,120938048,0.0,1.0,AAPL
2018-01-19T00:00:00.000Z,178.46,179.58,177.41,178.61,30827809,42.1342049352,42.3986356734,41.8863011182,42.1696197662,123311236,0.0,1.0,AAPL
2018-01-22T00:00:00.000Z,177.0,177.78,176.6,177.3,26023683,41.7895005802,41.9736577014,41.6950610308,41.8603302422,104094732,0.0,1.0,AAPL
2018-01-23T00:00:00.000Z,177.04,179.44,176.82,177.3,31702531,41.7989445351,42.3655818311,41.747002783,41.8603302422,126810124,0.0,1.0,AAPL
2018-01-24T00:00:00.000Z,174.22,177.3,173.2,177.25,50562257,41.1331457123,41.8603302422,40.8923248615,41.8485252985,202249028,0.0,1.0,AAPL
2018-01-25T00:00:00.000Z,171.11,174.95,170.53,174.51,39661804,40.3988782162,41.3054978898,40.2619408697,41.2016143856,158647216,0.0,1.0,AAPL
2018-01-26T00:00:00.000Z,171.51,172.0,170.06,172.0,37121805,40.4933177656,40.6090062135,40.1509743992,40.6090062135,148487220,0.0,1.0,AAPL
2018-01-29T00:00:00.000Z,167.96,170.16,167.07,170.16,48434424,39.6551667652,40.1745842866,39.445038768,40.1745842866,193737696,0.0,1.0,AAPL
2018-01-30T00:00:00.000Z,166.97,167.37,164.7,165.53,45137026,39.4214288806,39.51586843,38.8854844382,39.081446503,180548104,0.0,1.0,AAPL
2018-01-31T00:00:00.000Z,167.43,168.44,166.5,166.87,30984099,39.5300343624,39.7684942244,39.3104624102,39.3978189933,123936396,0.0,1.0,AAPL
2018-02-01T00:00:00.000Z,167.78,168.62,166.76,167.17,38099665,39.612668968,39.8109920216,39.3718481172,39.4686486553,152398660,0.0,1.0,AAPL
2018-02-02T00:00:00.000Z,160.5,166.8,160.1,166.0,85436075,37.8938691701,39.3812920722,37.7994296208,39.1924129735,341744300,0.0,1.0,AAPL
2018-02-05T00:00:00.000Z,156.49,163.88,156.0,159.1,66090446,36.9471126881,38.691883362,36.8314242401,37.5633307475,264361784,0.0,1.0,AAPL
2018-02-06T00:00:00.000Z,163.03,163.72,154.0,154.83,66625484,38.4911993197,38.6541075423,36.3592264935,36.5551885583,266501936,0.0,1.0,AAPL
2018-02-07T00:00:00.000Z,159.54,163.4,159.07,163.09,50852130,37.6672142517,38.5785559028,37.5562477813,38.5053652521,203408520,0.0,1.0,AAPL
2018-02-08T00:00:00.000Z,155.15,161.0,155.03,160.29,49594129,36.6307401978,38.0119186068,36.602408333,37.8442884067,198376516,0.0,1.0,AAPL
2018-02-09T00:00:00.000Z,156.41,157.89,150.24,157.07,66723743,37.0769670684,37.4278008467,35.6143694927,37.2334199695,266894972,0.63,1.0,AAPL
2018-02-12T00:00:00.000Z,162.71,163.89,157.51,158.5,60560145,38.5703811246,38.8500999478,37.3377219036,37.5724012553,242240580,0.0,1.0,AAPL
2018-02-13T00:00:00.000Z,164.34,164.75,161.65,161.95,32104756,38.9567723804,39.053962819,38.3191082834,38.3902232385,128419024,0.0,1.0,AAPL
2018-02-14T00:00:00.000Z,167.37,167.54,162.88,163.04,39669178,39.6750334265,39.715331901,38.6106795991,38.6486075752,158676712,0.0,1.0,AAPL
2018-02-15T00:00:00.000Z,172.99,173.09,169.0,169.79,50609595,41.0072535846,41.0309585696,40.0614246823,40.248694064,202438380,0.0,1.0,AAPL
2018-02-16T00:00:00.000Z,172.43,174.82,171.77,172.36,39638793,40.8745056685,41.4410548104,40.7180527673,40.857912179,158555172,0.0,1.0,AAPL
2018-02-20T00:00:00.000Z,171.85,174.26,171.42,172.05,33531012,40.7370167554,41.3083068943,40.6350853198,40.7844267254,134124048,0.0,1.0,AAPL
2018-02-21T00:00:00.000Z,171.07,174.12,171.01,172.83,35833514,40.5521178722,41.2751199153,40.5378948812,40.9693256086,143334056,0.0,1.0,AAPL
2018-02-22T00:00:00.000Z,172.5,173.95,171.71,171.8,30504116,40.891099158,41.2348214408,40.7038297763,40.7251642629,122016464,0.0,1.0,AAPL
2018-02-23T00:00:00.000Z,175.5,175.65,173.54,173.67,33329232,41.6022487086,41.6378061861,41.1376310022,41.1684474827,133316928,0.0,1.0,AAPL
2018-02-26T00:00:00.000Z,178.97,179.39,176.21,176.35,36886432,42.4248116887,42.5243726258,41.7705541022,41.8037410812,147545728,0.0,1.0,AAPL
2018-02-27T00:00:00.000Z,178.39,180.48,178.16,179.1,38685165,42.2873227756,42.7827569625,42.2328013101,42.4556281693,154740660,0.0,1.0,AAPL
2018-02-28T00:00:00.000Z,178.12,180.62,178.05,179.26,33604574,42.2233193161,42.8159439415,42.2067258265,42.4935561453,134418296,0.0,1.0,AAPL
2018-03-01T00:00:00.000Z,175.0,179.78,172.66,178.54,48801970,41.4837237835,42.6168220674,40.929027134,42.3228802531,195207880,0.0,1.0,AAPL
2018-03-02T00:00:00.000Z,176.21,176.3,172.45,172.8,38453950,41.7705541022,41.7918885887,40.8792466655,40.962214113,153815800,0.0,1.0,AAPL
2018-03-05T00:00:00.000Z,176.82,177.74,174.52,175.21,28401366,41.9151545108,42.133240373,41.3699398554,41.533504252,113605464,0.0,1.0,AAPL
2018-03-06T00:00:00.000Z,176.67,178.25,176.13,177.91,23788506,41.8795970333,42.2541357966,41.7515901142,42.1735388475,95154024,0.0,1.0,AAPL
2018-03-07T00:00:00.000Z,175.03,175.85,174.27,174.94,31703462,41.490835279,41.6852161561,41.3106773928,41.4695007925,126813848,0.0,1.0,AAPL
